"mp_id","Longitude","Latitude","Concentration.Class","speed_sum","speed_avg","ve_avg","vn_avg","buoy_count","measurement_count"
4016,-148.78,22.99,"Very Low",44.857337622739,22.4286688113695,-3.96298976744186,-0.42813754521964,1,2
4040,-153.4595,23.2278,"Medium",224.261038960806,24.9178932178673,-4.62454147579874,3.1308537659957,1,9
4041,-150.0637,23.2731,"Medium",171.370091862745,21.4212614828432,-4.53918585437957,1.92870873802704,1,8
4042,-152.0133,23.5838,"Medium",366.55186536435,22.9094915852718,-7.5833249632507,-1.41706969840529,1,16
4045,-149.74,23.65,"Very Low",44.9059951980345,22.4529975990173,-5.61457522458805,3.72113274890808,1,2
4046,-149.74,23.65,"Very Low",24.3787605042017,24.3787605042017,-2.91853361344538,3.91561344537815,1,1
4048,-149.9,22,"Medium",630.05553784268,24.2329053016416,-11.0278214464231,1.97231786577786,1,26
4049,-153.4881,22.9769,"High",21.5993980099502,21.5993980099502,-7.50408457711443,3.59668656716418,1,1
4050,-153.4928,22.9623,"High",51.2492558661145,25.6246279330572,-5.72826777087645,3.10603010697033,1,2
4054,-148.78,22.99,"Very Low",185.208786542226,23.1510983177783,-7.63716444511322,-0.805042263435545,1,8
4055,-153.4777,22.9915,"Medium",22.0811836734694,22.0811836734694,-4.56560408163265,-0.111942857142857,1,1
4056,-156.985,22.8167,"Medium",238.360053961161,26.484450440129,-10.4010630226879,1.58253399800479,1,9
4057,-161.9107,22.9567,"Medium",785.963679282564,23.8170811903807,-9.29690128693677,2.75269651692403,1,33
4058,-157.12,23.43,"Low",223.42149893455,27.9276873668188,-7.67069146274077,2.67575156557309,1,8
4059,-160.4192,23.567,"Medium",492.85861482489,23.4694578488043,-7.42469665606174,1.95217384476349,1,21
4060,-164.4812,23.5707,"Medium",1655.19729325642,24.3411366655356,-9.09400055088392,1.52479652655779,1,68
4061,-154.91,23.6348,"Medium",94.3112169251813,23.5778042312953,-7.18844373013244,1.84926152931343,1,4
4062,-154.91,23.6348,"Medium",91.344194856247,22.8360487140618,-10.3515082407308,-0.237286541392502,1,4
4063,-154.91,23.6348,"Medium",98.9082029083936,24.7270507270984,-8.49053606048946,4.04472874047638,1,4
4064,-160.8771,22.0117,"Medium",115.524982456877,23.1049964913755,-7.53739860099241,1.84321230982922,1,5
4065,-160.9692,22.0984,"Medium",285.219367876654,25.9290334433322,-11.2264249245776,3.0683450494785,1,11
4066,-159.3041,22.0995,"Medium",259.942743488784,25.9942743488784,-14.792126597478,4.2989979156368,1,10
4067,-153.7755,22.4,"Medium",104.974251497446,26.2435628743614,-9.79522301074926,7.1067976148669,1,4
4069,-153.7496,22.413,"Medium",227.211918553436,25.2457687281595,-9.35319882970761,-0.341376892867854,1,9
4070,-157.43,22.5,"Low",107.840157244218,26.9600393110546,-15.0454213769611,3.09369451666718,1,4
4071,-154.6366,22.6979,"Medium",173.128949888675,24.7327071269535,-8.26655846906112,-0.376150272663384,1,7
4072,-157.9436,21.6821,"High",106.827092739597,26.7067731848993,-15.7093861773008,3.3377000173309,1,4
4073,-157.742,21.4109,"Medium",17.6737340425532,17.6737340425532,-9.12454255319149,0.0635106382978723,1,1
4074,-160.5405,21.6509,"Medium",160.196719235218,32.0393438470437,-3.18239193120189,3.15455692434809,1,5
4075,-160.5483,21.6499,"Medium",212.722881597293,26.5903601996617,-5.15405071220316,0.402898756610846,1,8
4076,-154.6366,21.6979,"Medium",121.247308650782,24.2494617301564,-8.82583441939619,2.45049058468908,1,5
4077,-157.55,21.82,"Low",75.3060983326961,25.1020327775654,-13.4916984240262,5.18229866474095,1,3
4078,-159.4462,21.8726,"Medium",234.231026401012,29.2788783001265,-7.52146048438767,5.07999521506375,1,8
4079,-159.6699,21.9541,"Very Low",111.161751949752,27.790437987438,-14.1761338038151,-0.309424605441827,1,4
4080,-142.77,21.15,"Very Low",73.7950100155725,24.5983366718575,-11.0371583217222,1.75463180886813,1,3
4099,-142.77,21.15,"Very Low",125.14326804011,20.8572113400184,-8.51704829813448,1.68983291358211,1,6
4100,-142.77,21.15,"Medium",105.230023480077,21.0460046960155,-6.99741930511908,-0.8520457656898,1,5
4102,-143.03,19.8,"Very Low",83.5679109563221,20.8919777390805,-9.0647286589945,1.18165011255502,1,4
4106,-146.64,19.96,"Low",65.9687614361702,21.9895871453901,-11.164832358156,2.54931959219858,1,3
4113,-143.03,19.8,"Very Low",79.9473658640278,19.986841466007,-9.08717140630687,-0.670405135927232,1,4
4114,-143.03,19.8,"Low",478.441759419132,22.7829409247206,-12.0913685436483,2.08156935052954,1,21
4127,-147.77,20.15,"Very Low",220.170179234506,22.0170179234506,-10.508660780432,-2.98769609875916,1,10
4131,-146.64,19.96,"Very Low",171.304994358327,21.4131242947909,-10.8047430379104,1.43628892691514,1,8
4132,-146.64,19.96,"Very Low",19.2185910543131,19.2185910543131,-10.0795367412141,-1.2095910543131,1,1
4147,-144.23,19.51,"Medium",110.18160317987,22.036320635974,-12.1557675737051,-0.306976129211558,1,5
4148,-144.23,19.51,"Very Low",176.693835596497,22.0867294495622,-10.0881290959478,1.84655511894384,1,8
4181,-146.5,19.62,"Medium",21.9166878612717,21.9166878612717,-15.1674566473988,3.60033526011561,1,1
4183,-146.5,19.62,"Low",112.265182407358,22.4530364814715,-9.5603101144477,0.109504813040736,1,5
4191,-146.63,19.73,"Very Low",71.5519173647521,23.850639121584,-14.3805961503737,-3.02335059880926,1,3
4222,-143.41,19.24,"Very Low",23.5195,23.5195,-10.4245701754386,-0.416986842105263,1,1
4223,-143.41,19.24,"Very Low",23.0926587677725,23.0926587677725,-9.67759241706161,1.17100473933649,1,1
4235,-143.47,18.97,"Medium",110.541868677749,22.1083737355498,-12.446924500033,2.93718054470705,1,5
4236,-143.47,18.97,"Medium",799.24549144194,21.6012294984308,-12.5336899470572,1.67019837123795,1,37
4248,-143.47,18.97,"Medium",28.3818106060606,28.3818106060606,-16.7070757575758,4.57179545454545,1,1
4253,-145.47,19.43,"Low",93.3733869393884,23.3433467348471,-13.0307862033578,2.26964441954366,1,4
4254,-145.47,19.43,"Low",45.0884009661835,22.5442004830917,-11.7184329307568,1.18528913043479,1,2
4265,-146.223,17.7569,"Medium",1248.05872061266,25.4705861349523,-17.5821994467394,1.06797188866541,1,49
4266,-144.42,16.51,"Medium",5522.59660969364,28.3210082548392,-21.3008752184577,3.0959828579365,1,195
4272,-145.47,19.43,"Medium",142.70527585627,20.3864679794671,-9.45065309926868,-0.273345343132935,1,7
4273,-154.3647,20.9955,"Medium",246.090678426723,24.6090678426723,-9.58912867811792,2.60639020171815,1,10
4278,-154.3769,20.988,"Medium",26.0245031055901,26.0245031055901,-9.88981366459627,0.683875776397516,1,1
4295,-154.81,20.6,"Very Low",22.2906951219512,22.2906951219512,-6.9561493902439,3.4120243902439,1,1
4314,-155,20.61,"Very Low",43.8388771566597,21.9194385783298,-7.12052691511385,0.379869873960263,1,2
4319,-156.445,20.6916,"Low",20.4315428571429,20.4315428571429,-10.1218285714286,2.42944285714286,1,1
4335,-155.54,20.57,"Low",126.909364660369,25.3818729320738,-10.5855258954536,1.03564706542928,1,5
4345,-147.77,20.15,"Very Low",111.874508570866,22.3749017141731,-13.5688572470479,0.183460876658647,1,5
4354,-147.77,20.15,"Very Low",44.1329971286778,22.0664985643389,-11.3426239365473,-2.55278283410138,1,2
4368,-154.475,20.2219,"High",96.9903843177699,24.2475960794425,-8.69942924031136,5.34595385570551,1,4
4371,-148.94,20.14,"Very Low",261.179807968643,23.7436189062403,-11.9788987447992,0.0611172509611334,1,11
4390,-154.67,20.35,"Very Low",23.5114505119454,23.5114505119454,-1.92747098976109,5.17934812286689,1,1
4405,-148.94,20.14,"Very Low",410.546342537359,22.8081301409644,-13.9637763482809,1.23400081359719,1,18
4412,-151.3375,17.643,"Medium",1081.44637324785,23.0094973031458,-14.589218585791,0.660882585958164,1,47
4413,-151.6,16.29,"Low",493.536735451433,24.6768367725717,-19.84337656121,1.24194950002764,1,20
4414,-154.3368,19.6952,"Medium",320.767713975603,24.6744395365849,-13.5022728550172,1.43910028393599,1,13
4420,-156.1535,19.4329,"Low",38.8638289473684,38.8638289473684,4.23443421052632,3.02833552631579,1,1
4422,-154.8418,19.4577,"Very Low",23.4485398773006,23.4485398773006,-5.16016564417178,6.21992024539877,1,1
4423,-154.435,19.8499,"Medium",24.5889416666667,24.5889416666667,-4.93929166666667,0.528591666666667,1,1
4424,-154.98,19.86,"Low",24.8695882352941,24.8695882352941,-1.90976923076923,3.62663800904977,1,1
4428,-154.67,19.13,"Very Low",191.00626023486,23.8757825293576,-12.0553567888275,2.81686142380258,1,8
4429,-154.81,19.15,"Very Low",26.7418323699422,26.7418323699422,-15.7615317919075,-1.64172832369942,1,1
4431,-155,19.23,"Medium",25.4622051282051,25.4622051282051,-18.0960897435897,-3.2253717948718,1,1
4433,-156.087,19.3403,"Medium",32.3252027027027,32.3252027027027,7.8655,5.72464189189189,1,1
4436,-155.1,17.68,"Low",577.409303472102,22.2080501335424,-13.0093678583717,0.450688988641788,1,26
4437,-155.9801,18.1587,"Medium",127.526310969441,31.8815777423601,-18.5689534047912,-11.6169256351993,1,4
4438,-155.6586,18.8899,"Medium",27.9625625,27.9625625,-10.9694086538462,-9.20413461538462,1,1
4439,-155.7009,18.9173,"Medium",35.9875970873786,35.9875970873786,-14.0040388349515,-16.4617427184466,1,1
4443,-155.4457,19.0713,"Medium",54.2308992735648,27.1154496367824,-20.2641032069454,-5.16528844790929,1,2
4457,-156.16,19.95,"Very Low",31.0921234567901,31.0921234567901,6.22356790123457,13.2054814814815,1,1
4461,-156.24,19.09,"Medium",39.2018482142857,39.2018482142857,17.9970892857143,-12.4048660714286,1,1
4474,-156.47,20.4,"Very Low",22.5182655367232,22.5182655367232,-8.12909039548023,-7.19060451977401,1,1
4480,-156.55,19.24,"Very Low",46.7185944444444,46.7185944444444,26.0006888888889,-4.59285555555556,1,1
4484,-156.47,20.27,"Very Low",69.6821205065359,34.8410602532679,-9.66256045751634,-1.93062928921568,1,2
4486,-156.98,19.47,"Low",40.3609487179487,40.3609487179487,17.8731752136752,8.44349572649573,1,1
4487,-157,19.62,"Medium",44.0607298850575,44.0607298850575,9.69087356321839,1.82494827586207,1,1
4488,-157.38,20.24,"Medium",168.305197411157,33.6610394822315,-5.86590686031457,1.28465135098638,1,5
4489,-157.2,19.66,"Medium",151.139001989477,37.7847504973692,2.58683821724488,1.48783135810665,1,4
4490,-157.42,20.49,"Very Low",36.6317936507937,36.6317936507937,1.40365079365079,8.7158253968254,1,1
4491,-157.49,20.94,"Medium",14.3537647058824,14.3537647058824,-2.64057352941176,4.07336764705882,1,1
4492,-156.6399,21.0161,"Medium",181.452984999396,25.9218549999137,-14.2841451119034,4.20481125005114,1,7
4501,-157.58,18.46,"Medium",233.141056575421,29.1426320719277,1.60680959899268,2.98897738967447,1,8
4502,-156.55,18.83,"Very Low",43.2853941176471,43.2853941176471,-5.29609411764706,-6.91849411764706,1,1
4509,-171.91,19.81,"Low",722.01782902746,25.786351036695,-10.7379359287634,-0.0161923072469819,1,28
4510,-175.97,20.5,"Medium",4790.73167213377,27.2200663189419,-14.8688141786293,1.68759836219128,1,176
4511,-179.97,20.5,"Medium",4670.42954081587,26.9967025480686,-15.0033386720434,1.36518142958656,1,173
4512,-168.04,20.5,"Medium",2847.77951977591,26.6147618670645,-6.32636367788538,1.68952512193056,1,107
4513,-157.7,20.85,"Low",202.568305157406,28.9383293082009,-0.2196874892296,5.4340257397348,1,7
4515,-157.79,21.18,"Medium",18.696067961165,18.696067961165,-5.60766019417476,-3.03153398058252,1,1
4516,-171.98,20.5,"Medium",1554.30867559242,25.905144593207,-7.24206088120487,0.966906586888947,1,60
4523,-170.6,18.54,"Low",521.926364919943,24.8536364247592,-9.05774639825606,1.53427599301637,1,21
4524,-171.16,19.17,"Very Low",595.144798666677,25.8758608115946,-12.1264671522163,0.508502375567532,1,23
4536,-157.58,18.46,"Medium",43.5958431372549,43.5958431372549,4.33832352941177,11.8089509803922,1,1
4537,-157.58,18.46,"Medium",136.930328172469,34.2325820431171,-16.4624428390737,3.97661957015601,1,4
4539,-156.72,18.01,"Medium",177.007960576825,35.4015921153649,-22.8596444067367,0.485255770974335,1,5
4543,-157.58,16.62,"Very Low",173.729023564882,28.9548372608137,-23.8280185085822,-0.276861881877087,1,6
4544,-157.24,17.23,"Medium",192.026889042036,27.4324127202908,-21.4505538600554,1.05194624195618,1,7
4546,-158.31,17.55,"Medium",244.901945416999,30.6127431771248,-14.4624923425214,0.888132776993856,1,8
4560,-159.15,16.88,"Medium",101.422397760211,33.8074659200703,-25.8236836627141,1.41148431049627,1,3
4565,-158.31,17.55,"Low",33.4405185185185,33.4405185185185,-25.3488148148148,4.95252592592593,1,1
4578,-159.15,16.88,"Very Low",241.561333866262,34.5087619808945,-24.7998632337684,1.0334927877859,1,7
4579,-161.5162,18.4382,"Medium",1689.78082905333,26.4028254539583,-3.83307368907186,2.77262546987436,1,64
4580,-170.01,17.47,"Low",2539.6441735891,27.6048279737946,-19.8067259416831,2.04626343243268,1,92
4584,-169.05,16.39,"Very Low",2868.89108640829,29.2743988409009,-23.5025987471258,2.35696831210695,1,98
4586,-159.94,16.36,"Medium",99.1049995577178,33.0349998525726,-26.6294968855963,-2.58578072018281,1,3
4587,-159.94,16.36,"Medium",92.3965714005147,30.7988571335049,-25.3442619621653,-0.918057788161993,1,3
4608,-157.92,16.14,"Very Low",224.792725953867,32.1132465648382,-25.5515811901075,0.306071255632991,1,7
4623,-162,16.13,"Medium",400.003827159024,30.7695251660788,-23.1217061284815,2.87414507432067,1,13
4626,-160.37,16.28,"Very Low",61.8390738035093,30.9195369017547,-25.4782724790059,-0.31796357615894,1,2
4627,-160.37,16.28,"Very Low",193.374514413753,32.2290857356255,-25.2675592324408,2.39730139234673,1,6
4630,-160.37,16.28,"Very Low",137.931722910399,27.5863445820797,-19.5839313295021,-1.18629057236859,1,5
4649,-162,16.13,"Medium",125.801378608332,31.450344652083,-24.866493326636,2.72420589065785,1,4
4650,-168.18,16.03,"Very Low",858.945643259836,27.7079239761237,-17.2858084698343,1.78956079668023,1,31
4663,-144.89,6.02,"Very Low",321.936276541986,40.2420345677483,17.1197431386284,1.11375211106958,1,8
4664,-146.51,6.25,"Low",306.457063200975,43.7795804572822,21.6064581789037,5.75341842599108,1,7
4665,-144.23,6.39,"Medium",3240.36292415893,37.6786386530108,3.30135725260925,3.60379521457547,1,86
4666,-146.5,9.43,"Very Low",923.704308301264,34.2112706778246,-18.3878609524999,2.36860734056557,1,27
4667,-146.63,9.55,"Very Low",511.707253378176,34.1138168918784,-22.7685126223494,-0.311746019125454,1,15
4668,-146.64,9.53,"Very Low",90.3234894495413,30.1078298165138,-11.0486985763999,0.0734699725825156,1,3
4669,-145.47,8.19,"Low",2729.47731231607,35.9141751620536,-9.81902991785932,1.95908393552245,1,76
4671,-146.64,5.28,"Very Low",105.160145367219,35.0533817890729,13.3462498751986,4.14922040188589,1,3
4686,-147.02,7.16,"Very Low",503.347028056034,41.9455856713362,21.1729293083433,5.49158844533531,1,12
4696,-147.72,5.79,"Very Low",171.430877777778,57.1436259259259,25.103024691358,2.90169490740741,1,3
4697,-147.72,5.79,"Very Low",1084.33578553044,43.3734314212175,-0.663596640455018,4.58105602636226,1,25
4699,-146.64,5.28,"Very Low",35.3950833333333,35.3950833333333,15.8272395833333,-0.298625,1,1
4703,-146.64,5.28,"Very Low",525.541428936722,43.7951190780602,-4.71740711486449,4.00938392664605,1,12
4704,-147.72,5.79,"Very Low",115.902450476889,57.9512252384446,43.0619090242113,6.06705135730006,1,2
4705,-148.97,6.42,"Very Low",1210.50845594889,44.8336465166255,0.453073005506597,10.5031224757281,1,27
4707,-147.81,8.14,"Very Low",303.497038654113,33.7218931837903,9.12677893825595,2.30667835605739,1,9
4708,-148.13,8.64,"Low",426.139206922132,30.4385147801523,-5.06855298781031,0.757470919676518,1,14
4710,-147.77,10.68,"Very Low",1025.06269248219,31.0625058327935,-20.9455128897658,2.03549616657228,1,33
4711,-148.94,12.49,"Very Low",1244.59637672656,28.28628128924,-23.006744173968,1.53224544726465,1,44
4726,-143.41,4.86,"Very Low",2097.55563642646,43.6990757588845,19.3786173943778,6.57538146110883,1,48
4727,-142.56,2.21,"Very Low",431.726149826654,47.9695722029616,-34.8876270783999,7.61667485249935,1,9
4728,-143.47,2.98,"Very Low",264.321256039201,44.0535426732001,-31.3012783479786,-3.21208544114553,1,6
4729,-143,2.79,"Very Low",556.157087430289,50.5597352209353,-30.7898836631861,4.52137832464187,1,11
4734,-143.46,3.74,"Very Low",228.017602072947,38.0029336788245,-8.08607211609604,6.27987640772497,1,6
4735,-141.53,-2.89,"Very Low",1222.11730276191,37.0338576594519,-21.8506050926345,-6.40241275336207,1,33
4736,-142.77,-1.38,"Very Low",1848.19160374309,42.9812000870487,-31.0613609251462,-5.30240724977223,1,43
4737,-141.84,-0.99,"Very Low",1195.58082217373,41.2269249025425,-5.17353536643953,-8.13320014701865,1,29
4738,-143.03,0.89,"Low",1701.22105523303,53.1631579760321,-37.5638902739195,0.508848931091559,1,32
4739,-142.15,1.7,"Very Low",744.117924394885,43.7716426114638,-26.0829398016392,11.4253804184634,1,17
4740,-142.01,1.09,"Very Low",526.003972924286,52.6003972924286,-25.117030963533,1.19507929863857,1,10
4741,-141.9,0.49,"Very Low",853.068542608787,40.6223115527994,-2.20983662336491,-4.72915552610233,1,21
4742,-142.29,1.83,"Very Low",98.0663154761905,49.0331577380953,-35.8759255952381,1.79799404761905,1,2
4745,-143.82,4.28,"Very Low",73.6045509641874,36.8022754820937,1.69925137741047,3.88950068870524,1,2
4748,-143.98,3.85,"Very Low",78.927642583732,39.463821291866,-3.3073894736842,7.29362846889951,1,2
4749,-144.02,3.78,"Very Low",223.660851152786,55.9152127881964,-40.7389189906722,4.39967608579634,1,4
4750,-144.4,4.99,"Very Low",154.35581567147,38.5889539178675,15.995330600119,4.45666221698856,1,4
4752,-143.62,3.48,"Very Low",49.078527027027,49.078527027027,-35.9707837837838,8.0522972972973,1,1
4765,-143.71,3.14,"Very Low",643.95938420175,53.6632820168125,-39.1078062196013,-3.86587771898229,1,12
4768,-145.74,4.41,"Very Low",73.7986550583175,36.8993275291588,7.98165406567954,5.41031549342378,1,2
4772,-144.77,5.04,"Very Low",200.382890964829,40.0765781929657,13.8705766131681,7.32255627778661,1,5
4779,-145.74,4.41,"Very Low",344.002505093499,57.3337508489166,-34.4392391167917,2.76889898940208,1,6
4790,-145.74,4.41,"Very Low",2433.88410517483,62.4072847480726,-45.5257569938029,6.74131520966793,1,39
4792,-141.73,-11.54,"Very Low",96.1418360997806,19.2283672199561,-11.8290530639254,-4.55683869540904,1,5
4793,-142.77,-9.57,"Very Low",127.892037726661,15.9865047158327,-5.26125503815217,-4.1015284227892,1,8
4794,-141.63,-5.83,"Very Low",370.552065080423,30.8793387567019,-22.6060429324256,-5.29590105663546,1,12
4795,-141.71,-5.63,"Very Low",320.76568198074,32.076568198074,-27.3864417359462,-4.76522775754953,1,10
4796,-142.07,-3.99,"Very Low",1112.07602200997,38.3474490348265,-32.1678063903351,-6.03473507733934,1,29
4797,-141.21,-4.84,"Very Low",228.924501963057,38.1540836605095,-34.6002128351024,-5.15043267266963,1,6
4798,-141.39,-4.02,"Very Low",437.53237127433,33.6563362518716,-28.42135423996,-3.48578006238025,1,13
4799,-142.18,-8.49,"Low",285.576596613455,20.3983283295325,-13.9956122239153,-2.93301303271459,1,14
4800,-141.11,-13.39,"Very Low",113.161336658846,18.8602227764743,-10.1475218576925,-2.81264198862306,1,6
4802,-141.2,-13.21,"Very Low",92.8959931758868,18.5791986351774,-9.67294354502026,-4.27813285020527,1,5
4803,-142.3,-12.69,"Very Low",147.50100163509,18.4376252043863,-8.66084453237375,-4.24471955860905,1,8
4804,-141.93,-11.71,"Low",60.3506472865179,20.1168824288393,-14.2891892329605,-3.62666838941485,1,3
4806,-141.92,-11.66,"Very Low",36.2449836577181,18.122491828859,-12.0409595469798,-4.65275486577181,1,2
4808,-144.31,-12.74,"Very Low",181.222297904752,18.1222297904752,-11.4832835990905,-4.59949330787689,1,10
4809,-143.99,-12.14,"Very Low",300.752271522391,17.6913100895524,-11.908451196701,-3.57152651738046,1,17
4810,-143.82,-8.22,"Medium",274.172869085699,21.0902206989,-15.9656031950376,-2.92458061826459,1,13
4811,-144.77,-7.46,"Medium",793.892132534012,22.0525592370559,-16.7223168257484,-3.65388469878465,1,36
4812,-143.47,-11.28,"Very Low",247.817745183089,17.7012675130778,-11.7227288775918,-2.61998093528693,1,14
4813,-143.46,-8.9,"Low",207.012805740572,17.2510671450476,-10.6208823111673,-3.60822916852545,1,12
4814,-146.51,-6.66,"Low",1150.79454010254,20.1893778965358,-13.9502836612633,-3.81119255092689,1,57
4815,-143.09,-10.42,"Very Low",186.620250938423,16.9654773580384,-7.89713372367162,-4.61890153953824,1,11
4816,-146.41,-14.41,"Low",18.2821637931034,18.2821637931034,-7.53660344827586,-2.24734482758621,1,1
4817,-146.61,-14.39,"Low",34.4676055382358,17.2338027691179,-8.74772460113699,-5.81434050064185,1,2
4818,-144.53,-14.12,"Very Low",123.639949482983,20.6066582471638,-12.8871539303666,-3.90612748307577,1,6
4819,-146.31,-14,"Very Low",481.479553553331,17.8325760575308,-10.6524756206805,-4.25955104317167,1,27
4820,-145.06,-13.65,"Medium",124.798019793623,17.8282885419462,-10.1683419785543,-3.19943281742334,1,7
4821,-144.69,-13.64,"Very Low",43.7725908961188,21.8862954480594,-16.1215043521689,-2.09265353881278,1,2
4822,-143.12,-13.54,"Very Low",136.949610580343,17.1187013225429,-10.4211926798529,-3.12657947465532,1,8
4823,-143.765,-12.961,"Very Low",126.791031078336,21.1318385130559,-10.9631113561775,-4.58459074517232,1,6
4824,-143.6488,-71.699,"Very Low",16647.1117747856,26.2572740927218,9.42152394949046,-0.877517902214977,1,634
4825,-146.58,-14.91,"Very Low",56.2059303917595,14.0514825979399,-8.3400559760216,-4.40347325987842,1,4
4826,-145.553,-16.2545,"Very Low",481.161891036815,17.8208107791413,-8.611566535243,-3.57756343266592,1,27
4827,-146.42,-14.61,"Very Low",47.9564286342092,15.9854762114031,-9.0361644760739,-3.28154949424287,1,3
4830,-145.9858,-17.902,"Medium",2103.29358314264,22.1399324541331,-9.35138246156801,-1.08972096956267,1,95
4831,-143.8503,-14.4675,"Medium",409.435486368429,18.6107039258377,-9.65312433185644,-3.64830756708447,1,22
4833,-148.13,-4.5,"Very Low",1910.84172732009,39.8092026525019,-30.7301766514708,-2.46818878940439,1,48
4834,-147.8,-14.7,"Very Low",22.0377555555556,22.0377555555556,-15.0686,-3.67336666666667,1,1
4835,-147.81,-5.3,"Very Low",1160.17745787687,25.2212490842798,-18.1403545293286,-5.32895229616475,1,46
4836,-147.82,-14.55,"Very Low",987.215026236498,18.6266986082358,-11.7502980544397,-3.17608541462307,1,53
4837,-147.24,-14.57,"Low",41.1778295375686,20.5889147687843,-12.7652620970286,-4.4015413538578,1,2
4838,-147.02,-6.08,"Very Low",860.885128804135,25.3201508471804,-18.9131510308991,-4.04146431697847,1,34
4840,-148.18,-15.54,"Medium",13.0531851851852,13.0531851851852,-9.67574074074074,0.088,1,1
4841,-148.78,-15.27,"Very Low",666.982279098324,19.6171258558331,-11.3649745470059,-4.13739906520374,1,34
4842,-148.47,-15.27,"Very Low",15.0544782608696,15.0544782608696,-5.85217391304348,-4.06736956521739,1,1
4843,-147.3415,-15.097,"Very Low",56.0021796067738,18.6673932022579,-11.194831228473,-2.52241240910831,1,3
4844,-147.648,-14.9677,"Low",21.95415,21.95415,-12.8431583333333,-0.837641666666667,1,1
4845,-147,-14.92,"Low",39.0665333333334,19.5332666666667,-13.3028041666667,0.132816666666667,1,2
4846,-147.8,-14.74,"Very Low",23.67325,23.67325,-17.6861785714286,-4.66703571428571,1,1
4848,-147.6495,-17.5565,"Medium",332.640271858307,20.7900169911442,-9.77431625434484,-3.1025237341703,1,16
4849,-148.96,-16.11,"Very Low",38.2824801288936,19.1412400644468,-3.85840749194414,-0.351674409237379,1,2
4850,-147.562,-16.7579,"Very Low",146.396194424681,20.9137420606688,-9.58266082291497,1.29981387942443,1,7
4851,-148.24,-15.96,"Very Low",33.1812813545492,16.5906406772746,-2.48298755609955,-0.341953610771115,1,2
4852,-148.58,-15.91,"Very Low",34.9090379790941,17.4545189895471,-2.54368693379791,-3.18486881533101,1,2
4853,-148.36,-15.87,"Low",19.7055434782609,19.7055434782609,4.18897826086957,-5.44033695652174,1,1
4856,-152.9,15.36,"Very Low",775.649509628201,26.7465348147656,-21.7107833837323,0.375327551187036,1,29
4857,-156.71,10.33,"Low",56.567143632487,28.2835718162435,-18.0272476901208,1.70537673644763,1,2
4858,-150.21,12.25,"Very Low",470.85070255392,31.390046836928,-27.5086821471761,0.732961896138648,1,15
4859,-149.63,11.51,"Very Low",732.868584899943,31.8638515173888,-22.5775231378668,0.909262862537382,1,23
4860,-149.8,12.33,"Very Low",91.2289295613814,30.4096431871271,-26.4205105492423,3.48083786082416,1,3
4861,-150.87,13.06,"Very Low",502.797366816288,29.5763156950757,-24.4027909812229,0.484613642892045,1,17
4862,-151.63,13.88,"Very Low",426.612943175859,28.4408628783906,-23.0959594143554,0.606416865588894,1,15
4863,-152.27,14.62,"Very Low",471.148326677582,29.4467704173489,-25.1639895000219,1.90301909682449,1,16
4864,-150.85,14.55,"Low",830.735604487457,26.7979227254018,-21.3750591881118,2.00623580272341,1,31
4879,-156.82,11.44,"Low",266.886821152581,26.6886821152581,-20.0432654575315,2.06338514509154,1,10
4880,-156.82,11.44,"Low",89.9259327638217,29.9753109212739,-27.3985886903833,0.0175188970371534,1,3
4883,-156.77,11.09,"Medium",115.186804702195,28.7967011755487,-21.5903025311024,1.0010869016924,1,4
4895,-156.77,11.09,"Medium",31.3307260273973,31.3307260273973,-28.989301369863,3.36115068493151,1,1
4896,-156.77,11.09,"Medium",88.9094587572674,29.6364862524225,-22.4064972141473,1.9097710755814,1,3
4931,-149.9,7.43,"Medium",664.17243102854,39.0689665310906,14.9989156480485,2.30280825061871,1,17
4948,-151.97,8.38,"Low",1782.82809707948,38.7571325452062,18.2547197313013,5.0345837396069,1,46
4949,-151.97,8.38,"Low",639.082244477425,30.4324878322583,-15.1725394189959,1.86024748192063,1,21
4951,-151.97,8.38,"Low",329.329380937194,29.939034630654,-5.9906114025282,2.74599223984899,1,11
4965,-156.71,10.33,"Low",92.2689644125909,30.7563214708636,-25.2319741984809,3.62050640579265,1,3
4966,-156.71,10.33,"Low",86.9106883300772,28.9702294433591,-19.5759585561535,2.74821676587415,1,3
4984,-155.93,9.55,"Very Low",165.992424123493,27.6654040205822,-11.2515085736066,1.41240134177852,1,6
4985,-155.93,9.55,"Medium",1182.93995836078,29.5734989590194,-13.1976881515718,2.72478142100385,1,40
4992,-149.44,6.84,"Very Low",974.000386672088,46.380970793909,20.1783233079495,5.74294309675932,1,21
4993,-149.44,6.84,"Very Low",79.5807060992907,39.7903530496453,31.7522365957447,7.76778141843974,1,2
4995,-148.97,6.42,"Very Low",255.691941516874,51.1383883033748,38.1887566382583,6.54191275151172,1,5
4997,-149.0763,-20.9965,"Medium",6280.7631332086,24.6304436596416,-3.26773981646623,-0.925031951605815,1,255
4998,-149.32,-16.61,"Low",58.4082062444772,19.4694020814924,-6.52535929962363,-4.19896432662412,1,3
4999,-149.4225,-18.4982,"Low",635.234009610428,23.5271855411269,-11.1040621604297,-0.175843540776647,1,27
5013,-149.44,6.84,"Very Low",108.957082956259,54.4785414781297,34.1870336349925,6.74296591251886,1,2
